CustomerID,Gender,AgeCategory,Duration,Companion,Accomodation,Rating,Upgrade,Reschedule,CancellationFee,Acitivity,NotCancelled
4507003710_00010,F,40-49,16,2,Hostel,Middle,1,1,0,Modifying Booking,0
4507003710_00010,F,40-49,16,2,Hostel,Middle,1,1,0,Modification Confirm,0
4507003763_00010,F,30-39,16,1,Resort,Low,0,0,1,Modifying Booking,0
4507003763_00010,F,30-39,16,1,Resort,Low,0,0,1,Modification Confirm,0
4507003763_00030,M,40-49,22,8,Hotel,High,0,1,1,Modifying Booking,0
4507003763_00030,M,40-49,22,8,Hotel,High,0,1,1,Modification Confirm,0
4507003763_00040,F,30-39,12,3,Resort,Middle,0,1,0,Modifying Booking,0
4507003763_00040,F,30-39,12,3,Resort,Middle,0,1,0,Modification Confirm,0
4507003880_00030,M,30-39,8,5,Hotel,Middle,1,0,0,Modifying Booking,0
4507003880_00030,M,30-39,8,5,Hotel,Middle,1,0,0,Modification Confirm,0
4507004381_00010,M,30-39,11,11,Resort,Middle,0,0,1,Modifying Booking,0
4507004381_00010,M,30-39,11,11,Resort,Middle,0,0,1,Modification Confirm,0
4507004386_00010,F,40-49,8,1,Hostel,High,1,0,1,Modifying Booking,0
4507004386_00010,F,40-49,8,1,Hostel,High,1,0,1,Modification Confirm,0
4507004416_00010,M,30-39,26,14,Hostel,High,1,1,1,Modifying Booking,0
4507004416_00010,M,30-39,26,14,Hostel,High,1,1,1,Modification Confirm,0
4507004416_00020,F,50-65,6,13,Resort,Low,0,1,0,Modifying Booking,0
4507004416_00020,F,50-65,6,13,Resort,Low,0,1,0,Modification Confirm,0
4507004416_00090,M,18-29,17,12,Resort,Low,0,0,0,Modifying Booking,0
4507004416_00090,M,18-29,17,12,Resort,Low,0,0,0,Modification Confirm,0
4507004938_00010,F,50-65,6,11,Resort,Middle,0,1,1,Modifying Booking,0
4507004938_00010,F,50-65,6,11,Resort,Middle,0,1,1,Modification Confirm,0
4507005688_00010,M,30-39,23,13,Hotel,High,1,0,1,Modifying Booking,0
4507005688_00010,M,30-39,23,13,Hotel,High,1,0,1,Modification Confirm,0
4507006467_00030,F,40-49,16,11,Hostel,High,1,0,1,Modifying Booking,0
4507006467_00030,F,40-49,16,11,Hostel,High,1,0,1,Modification Confirm,0
4507006467_00040,M,18-29,4,5,Resort,Low,0,0,0,Modifying Booking,0
4507006467_00040,M,18-29,4,5,Resort,Low,0,0,0,Modification Confirm,0
4507006467_00050,M,18-29,21,11,Hostel,Low,1,0,0,Modifying Booking,0
4507006467_00050,M,18-29,21,11,Hostel,Low,1,0,0,Modification Confirm,0
4507006467_00070,M,30-39,5,2,Hotel,Middle,1,1,0,Modifying Booking,0
4507006467_00070,M,30-39,5,2,Hotel,Middle,1,1,0,Modification Confirm,0
4507006467_00090,F,40-49,20,3,Resort,Low,0,1,0,Modifying Booking,0
4507006467_00090,F,40-49,20,3,Resort,Low,0,1,0,Modification Confirm,0
4507006494_00010,F,30-39,27,9,Resort,High,1,1,0,Modifying Booking,0
4507006494_00010,F,30-39,27,9,Resort,High,1,1,0,Modification Confirm,0
4507006526_00100,F,40-49,5,11,Hotel,High,1,1,0,Modifying Booking,0
4507006526_00100,F,40-49,5,11,Hotel,High,1,1,0,Modification Confirm,0
4507006621_00010,M,50-65,27,3,Hotel,Low,0,0,1,Modifying Booking,0
4507006621_00010,M,50-65,27,3,Hotel,Low,0,0,1,Modification Confirm,0
4507007117_00010,M,18-29,24,3,Hostel,Low,0,0,1,Modifying Booking,0
4507007117_00010,M,18-29,24,3,Hostel,Low,0,0,1,Modification Confirm,0
4507007058_00010,M,50-65,8,1,Hostel,Low,1,0,0,Modifying Booking,0
4507007058_00010,M,50-65,8,1,Hostel,Low,1,0,0,Modification Confirm,0
4507007139_00010,M,50-65,21,1,Hostel,Low,1,1,1,Modifying Booking,0
4507007139_00010,M,50-65,21,1,Hostel,Low,1,1,1,Modification Confirm,0
4507007133_00010,F,30-39,24,6,Hostel,Low,0,1,1,Modifying Booking,0
4507007133_00010,F,30-39,24,6,Hostel,Low,0,1,1,Modification Confirm,0
4507006815_00050,M,30-39,7,8,Resort,High,1,1,0,Modifying Booking,0
4507006815_00050,M,30-39,7,8,Resort,High,1,1,0,Modification Confirm,0
4507006817_00040,F,50-65,14,5,Hostel,High,1,0,1,Modifying Booking,0
4507006817_00040,F,50-65,14,5,Hostel,High,1,0,1,Modification Confirm,0
4507006817_00090,M,18-29,16,4,Hotel,Low,0,0,0,Modifying Booking,0
4507006817_00090,M,18-29,16,4,Hotel,Low,0,0,0,Modification Confirm,0
4507006822_00050,M,40-49,1,10,Hostel,Low,0,0,0,Modifying Booking,0
4507006822_00050,M,40-49,1,10,Hostel,Low,0,0,0,Modification Confirm,0
4507006822_00070,F,40-49,19,9,Hostel,Middle,0,0,0,Modifying Booking,0
4507006822_00070,F,40-49,19,9,Hostel,Middle,0,0,0,Modification Confirm,0
4507006822_00090,F,18-29,1,5,Hotel,Middle,1,0,1,Modifying Booking,0
4507006822_00090,F,18-29,1,5,Hotel,Middle,1,0,1,Modification Confirm,0
2000000121_00005,M,40-49,4,2,Resort,Low,0,1,1,Modifying Booking,0
2000000121_00005,M,40-49,4,2,Resort,Low,0,1,1,Modification Confirm,0
2000000121_00003,F,50-65,15,7,Hotel,Middle,0,1,0,Modifying Booking,0
2000000121_00003,F,50-65,15,7,Hotel,Middle,0,1,0,Modification Confirm,0
4507004792_00010,F,50-65,3,14,Resort,High,0,0,1,Modifying Booking,0
4507004792_00010,F,50-65,3,14,Resort,High,0,0,1,Modification Confirm,0
4507004792_00040,M,50-65,23,5,Hotel,Low,1,0,1,Modifying Booking,0
4507004792_00040,M,50-65,23,5,Hotel,Low,1,0,1,Modification Confirm,0
4507006831_00090,F,18-29,8,8,Hotel,Middle,1,1,1,Modifying Booking,0
4507006831_00090,F,18-29,8,8,Hotel,Middle,1,1,1,Modification Confirm,0
4507006831_00030,F,50-65,21,9,Hotel,Middle,0,1,1,Modifying Booking,0
4507006831_00030,F,50-65,21,9,Hotel,Middle,0,1,1,Modification Confirm,0
4507006835_00010,M,30-39,27,14,Hotel,High,0,0,1,Modifying Booking,0
4507006835_00010,M,30-39,27,14,Hotel,High,0,0,1,Modification Confirm,0
4507006834_00010,M,30-39,13,14,Hostel,Low,1,1,0,Modifying Booking,0
4507006834_00010,M,30-39,13,14,Hostel,Low,1,1,0,Modification Confirm,0
4507006834_00020,M,50-65,19,11,Hotel,Low,0,0,1,Modifying Booking,0
4507006834_00020,M,50-65,19,11,Hotel,Low,0,0,1,Modification Confirm,0
4507006834_00030,M,40-49,12,9,Hotel,Low,1,0,0,Modifying Booking,0
4507006834_00030,M,40-49,12,9,Hotel,Low,1,0,0,Modification Confirm,0
4507006834_00040,M,50-65,21,12,Hostel,Low,0,0,0,Modifying Booking,0
4507006834_00040,M,50-65,21,12,Hostel,Low,0,0,0,Modification Confirm,0
4507006834_00050,M,30-39,24,9,Hotel,High,1,0,0,Modifying Booking,0
4507006834_00050,M,30-39,24,9,Hotel,High,1,0,0,Modification Confirm,0
4507006834_00060,M,40-49,16,2,Hostel,Middle,0,0,1,Modifying Booking,0
4507006834_00060,M,40-49,16,2,Hostel,Middle,0,0,1,Modification Confirm,0
4507006834_00070,F,50-65,4,12,Resort,Low,0,0,1,Modifying Booking,0
4507006834_00070,F,50-65,4,12,Resort,Low,0,0,1,Modification Confirm,0
4507006834_00080,F,40-49,22,7,Hotel,Middle,0,0,1,Modifying Booking,0
4507006834_00080,F,40-49,22,7,Hotel,Middle,0,0,1,Modification Confirm,0
4507006834_00090,M,18-29,16,14,Hostel,High,0,1,1,Modifying Booking,0
4507006834_00090,M,18-29,16,14,Hostel,High,0,1,1,Modification Confirm,0
4507006834_00100,F,40-49,11,5,Hotel,Low,0,1,0,Modifying Booking,0
4507006834_00100,F,40-49,11,5,Hotel,Low,0,1,0,Modification Confirm,0
4507006834_00110,M,18-29,16,9,Hostel,High,0,0,0,Modifying Booking,0
4507006834_00110,M,18-29,16,9,Hostel,High,0,0,0,Modification Confirm,0
4507003126_00010,F,50-65,26,2,Hostel,High,1,0,1,Modifying Booking,0
4507003126_00010,F,50-65,26,2,Hostel,High,1,0,1,Modification Confirm,0
4507006859_00010,M,50-65,5,4,Hotel,Low,0,0,0,Modifying Booking,0
4507006859_00010,M,50-65,5,4,Hotel,Low,0,0,0,Modification Confirm,0
4507006862_00120,F,40-49,19,14,Resort,Low,1,1,1,Modifying Booking,0
4507006862_00120,F,40-49,19,14,Resort,Low,1,1,1,Modification Confirm,0
4507006862_00230,M,40-49,25,10,Hotel,High,1,0,1,Modifying Booking,0
4507006862_00230,M,40-49,25,10,Hotel,High,1,0,1,Modification Confirm,0
4507006862_00300,F,40-49,19,1,Hostel,Middle,0,1,0,Modifying Booking,0
4507006862_00300,F,40-49,19,1,Hostel,Middle,0,1,0,Modification Confirm,0
4507006862_00110,M,40-49,5,2,Hostel,High,1,1,1,Modifying Booking,0
4507006862_00110,M,40-49,5,2,Hostel,High,1,1,1,Modification Confirm,0
4507006862_00160,M,50-65,23,10,Resort,Middle,0,0,0,Modifying Booking,0
4507006862_00160,M,50-65,23,10,Resort,Middle,0,0,0,Modification Confirm,0
4507006862_00180,F,30-39,7,8,Hostel,High,0,1,1,Modifying Booking,0
4507006862_00180,F,30-39,7,8,Hostel,High,0,1,1,Modification Confirm,0
4507006863_00010,F,30-39,17,6,Resort,Middle,1,0,0,Modifying Booking,0
4507006863_00010,F,30-39,17,6,Resort,Middle,1,0,0,Modification Confirm,0
4507006915_00020,M,40-49,19,2,Hotel,Middle,0,0,0,Modifying Booking,0
4507006915_00020,M,40-49,19,2,Hotel,Middle,0,0,0,Modification Confirm,0
4507005546_00170,M,40-49,3,2,Resort,Middle,1,1,0,Modifying Booking,0
4507005546_00170,M,40-49,3,2,Resort,Middle,1,1,0,Modification Confirm,0
4507005546_00160,M,50-65,17,4,Resort,Low,0,1,1,Modifying Booking,0
4507005546_00160,M,50-65,17,4,Resort,Low,0,1,1,Modification Confirm,0
4507005546_00360,F,30-39,19,5,Hotel,Middle,0,0,0,Modifying Booking,0
4507005546_00360,F,30-39,19,5,Hotel,Middle,0,0,0,Modification Confirm,0
4507005546_00110,M,40-49,16,5,Hostel,High,1,1,1,Modifying Booking,0
4507005546_00110,M,40-49,16,5,Hostel,High,1,1,1,Modification Confirm,0
4507006925_00010,M,50-65,4,13,Resort,Middle,0,0,1,Modifying Booking,0
4507006925_00010,M,50-65,4,13,Resort,Middle,0,0,1,Modification Confirm,0
4507006932_00080,M,40-49,1,10,Resort,High,0,0,0,Modifying Booking,0
4507006932_00080,M,40-49,1,10,Resort,High,0,0,0,Modification Confirm,0
4507006935_00020,F,50-65,15,3,Hotel,Low,0,1,0,Modifying Booking,0
4507006935_00020,F,50-65,15,3,Hotel,Low,0,1,0,Modification Confirm,0
4507006938_00060,M,18-29,27,6,Resort,Low,1,0,0,Modifying Booking,0
4507006938_00060,M,18-29,27,6,Resort,Low,1,0,0,Modification Confirm,0
4507006939_00190,F,50-65,24,1,Hostel,High,1,0,0,Modifying Booking,0
4507006939_00190,F,50-65,24,1,Hostel,High,1,0,0,Modification Confirm,0
4507002997_00010,M,40-49,9,3,Resort,High,1,0,0,Modifying Booking,0
4507002997_00010,M,40-49,9,3,Resort,High,1,0,0,Modification Confirm,0
4507006942_00120,F,30-39,14,2,Hotel,Low,1,1,1,Modifying Booking,0
4507006942_00120,F,30-39,14,2,Hotel,Low,1,1,1,Modification Confirm,0
4507002997_00340,M,40-49,6,5,Resort,High,1,0,1,Modifying Booking,0
4507002997_00340,M,40-49,6,5,Resort,High,1,0,1,Modification Confirm,0
4507002997_00330,F,18-29,24,3,Hostel,High,0,1,1,Modifying Booking,0
4507002997_00330,F,18-29,24,3,Hostel,High,0,1,1,Modification Confirm,0
4507002997_00380,F,40-49,23,8,Hostel,Middle,0,1,1,Modifying Booking,0
4507002997_00380,F,40-49,23,8,Hostel,Middle,0,1,1,Modification Confirm,0
4507004185_00010,M,18-29,26,13,Resort,High,1,1,0,Modifying Booking,0
4507004185_00010,M,18-29,26,13,Resort,High,1,1,0,Modification Confirm,0
4507006951_00010,F,50-65,19,12,Hotel,High,1,0,1,Modifying Booking,0
4507006951_00010,F,50-65,19,12,Hotel,High,1,0,1,Modification Confirm,0
4507001069_00440,M,40-49,4,14,Resort,Low,1,0,1,Modifying Booking,0
4507001069_00440,M,40-49,4,14,Resort,Low,1,0,1,Modification Confirm,0
4507002890_00050,F,30-39,19,3,Resort,High,0,1,1,Modifying Booking,0
4507002890_00050,F,30-39,19,3,Resort,High,0,1,1,Modification Confirm,0
4507002890_00080,F,18-29,20,12,Hotel,Low,0,0,1,Modifying Booking,0
4507002890_00080,F,18-29,20,12,Hotel,Low,0,0,1,Modification Confirm,0
4507006962_00010,M,18-29,16,3,Hotel,Low,1,0,1,Modifying Booking,0
4507006962_00010,M,18-29,16,3,Hotel,Low,1,0,1,Modification Confirm,0
4507004606_00100,F,30-39,4,10,Hostel,Low,1,0,1,Modifying Booking,0
4507004606_00100,F,30-39,4,10,Hostel,Low,1,0,1,Modification Confirm,0
4507006970_00040,F,18-29,14,7,Hostel,High,0,0,0,Modifying Booking,0
4507006970_00040,F,18-29,14,7,Hostel,High,0,0,0,Modification Confirm,0
4507006970_00100,M,40-49,18,4,Hostel,Low,1,0,1,Modifying Booking,0
4507006970_00100,M,40-49,18,4,Hostel,Low,1,0,1,Modification Confirm,0
4507005875_00010,F,40-49,11,14,Hotel,High,1,0,0,Modifying Booking,0
4507005875_00010,F,40-49,11,14,Hotel,High,1,0,0,Modification Confirm,0
4507006208_00110,F,50-65,19,11,Resort,Low,1,1,0,Modifying Booking,0
4507006208_00110,F,50-65,19,11,Resort,Low,1,1,0,Modification Confirm,0
4507006975_00010,M,50-65,19,1,Resort,Middle,1,0,0,Modifying Booking,0
4507006975_00010,M,50-65,19,1,Resort,Middle,1,0,0,Modification Confirm,0
4507006982_00010,F,40-49,6,12,Resort,High,1,0,0,Modifying Booking,0
4507006982_00010,F,40-49,6,12,Resort,High,1,0,0,Modification Confirm,0
4507006785_00020,F,40-49,20,9,Hotel,Low,0,1,1,Modifying Booking,0
4507006785_00020,F,40-49,20,9,Hotel,Low,0,1,1,Modification Confirm,0
4507006988_00010,F,30-39,10,7,Hostel,High,1,0,0,Modifying Booking,0
4507006988_00010,F,30-39,10,7,Hostel,High,1,0,0,Modification Confirm,0
4507003280_00010,M,40-49,19,13,Resort,High,1,1,1,Modifying Booking,0
4507003280_00010,M,40-49,19,13,Resort,High,1,1,1,Modification Confirm,0
4507003280_00150,M,50-65,24,12,Resort,Low,0,0,1,Modifying Booking,0
4507003280_00150,M,50-65,24,12,Resort,Low,0,0,1,Modification Confirm,0
4507003280_00160,M,40-49,3,5,Resort,Middle,1,1,0,Modifying Booking,0
4507003280_00160,M,40-49,3,5,Resort,Middle,1,1,0,Modification Confirm,0
4507003280_00170,M,40-49,5,4,Hostel,High,1,1,0,Modifying Booking,0
4507003280_00170,M,40-49,5,4,Hostel,High,1,1,0,Modification Confirm,0
4507003280_00180,M,40-49,24,11,Hostel,Middle,0,0,1,Modifying Booking,0
4507003280_00180,M,40-49,24,11,Hostel,Middle,0,0,1,Modification Confirm,0
4507003280_00190,M,30-39,15,14,Hostel,Middle,0,0,1,Modifying Booking,0
4507003280_00190,M,30-39,15,14,Hostel,Middle,0,0,1,Modification Confirm,0
4507000856_00050,F,18-29,6,9,Resort,Middle,1,1,1,Modifying Booking,0
4507000856_00050,F,18-29,6,9,Resort,Middle,1,1,1,Modification Confirm,0
4507000926_00010,M,30-39,5,3,Hostel,Middle,1,1,0,Modifying Booking,0
4507000926_00010,M,30-39,5,3,Hostel,Middle,1,1,0,Modification Confirm,0
4507000926_00070,F,50-65,19,1,Resort,Low,0,0,1,Modifying Booking,0
4507000926_00070,F,50-65,19,1,Resort,Low,0,0,1,Modification Confirm,0
4507002808_00010,M,50-65,13,7,Hostel,Middle,1,1,1,Modifying Booking,0
4507002808_00010,M,50-65,13,7,Hostel,Middle,1,1,1,Modification Confirm,0
4507004141_00010,M,30-39,12,1,Hostel,Low,1,1,1,Modifying Booking,0
4507004141_00010,M,30-39,12,1,Hostel,Low,1,1,1,Modification Confirm,0
4507004773_00010,M,18-29,13,14,Hostel,High,0,0,0,Modifying Booking,0
4507004773_00010,M,18-29,13,14,Hostel,High,0,0,0,Modification Confirm,0
4507006996_00010,F,40-49,1,12,Resort,Middle,0,0,0,Modifying Booking,0
4507006996_00010,F,40-49,1,12,Resort,Middle,0,0,0,Modification Confirm,0
4507002812_00080,F,30-39,8,7,Hotel,High,1,1,0,Modifying Booking,0
4507002812_00080,F,30-39,8,7,Hotel,High,1,1,0,Modification Confirm,0
4507002812_00040,F,50-65,17,6,Resort,Middle,1,0,1,Modifying Booking,0
4507002812_00040,F,50-65,17,6,Resort,Middle,1,0,1,Modification Confirm,0
4507006999_00010,F,40-49,18,7,Resort,Low,0,1,1,Modifying Booking,0
4507006999_00010,F,40-49,18,7,Resort,Low,0,1,1,Modification Confirm,0
4507003805_00160,F,50-65,25,8,Hostel,High,1,0,1,Modifying Booking,0
4507003805_00160,F,50-65,25,8,Hostel,High,1,0,1,Modification Confirm,0
4507004456_00010,M,18-29,4,2,Hotel,Middle,1,0,0,Modifying Booking,0
4507004456_00010,M,18-29,4,2,Hotel,Middle,1,0,0,Modification Confirm,0
4507004456_00040,M,40-49,24,5,Hotel,Middle,0,1,0,Modifying Booking,0
4507004456_00040,M,40-49,24,5,Hotel,Middle,0,1,0,Modification Confirm,0
4507007024_00010,F,18-29,8,8,Hotel,Low,1,0,0,Modifying Booking,0
4507007024_00010,F,18-29,8,8,Hotel,Low,1,0,0,Modification Confirm,0
4507007024_00020,M,18-29,13,2,Resort,Middle,1,0,1,Modifying Booking,0
4507007024_00020,M,18-29,13,2,Resort,Middle,1,0,1,Modification Confirm,0
4507007027_00050,M,50-65,4,4,Hostel,High,1,0,1,Modifying Booking,0
4507007027_00050,M,50-65,4,4,Hostel,High,1,0,1,Modification Confirm,0
4507000482_00030,F,50-65,24,13,Hostel,Middle,0,0,1,Modifying Booking,0
4507000482_00030,F,50-65,24,13,Hostel,Middle,0,0,1,Modification Confirm,0
4507006701_00020,M,30-39,26,11,Hotel,Middle,1,0,0,Modifying Booking,0
4507006701_00020,M,30-39,26,11,Hotel,Middle,1,0,0,Modification Confirm,0
4507002975_00010,F,30-39,2,10,Hotel,High,1,1,1,Modifying Booking,0
4507002975_00010,F,30-39,2,10,Hotel,High,1,1,1,Modification Confirm,0
4507005607_00010,M,40-49,12,13,Resort,High,0,1,0,Modifying Booking,0
4507005607_00010,M,40-49,12,13,Resort,High,0,1,0,Modification Confirm,0
4507003656_00010,M,40-49,15,5,Resort,Low,0,1,1,Modifying Booking,0
4507003656_00010,M,40-49,15,5,Resort,Low,0,1,1,Modification Confirm,0
4507003068_00130,M,50-65,21,13,Resort,Low,1,1,0,Modifying Booking,0
4507003068_00130,M,50-65,21,13,Resort,Low,1,1,0,Modification Confirm,0
4507007033_00250,F,30-39,24,11,Resort,High,0,1,1,Modifying Booking,0
4507007033_00250,F,30-39,24,11,Resort,High,0,1,1,Modification Confirm,0
4507007033_00170,M,18-29,22,9,Hostel,High,1,1,1,Modifying Booking,0
4507007033_00170,M,18-29,22,9,Hostel,High,1,1,1,Modification Confirm,0
4507003440_00030,F,40-49,12,13,Hotel,High,1,0,0,Modifying Booking,0
4507003440_00030,F,40-49,12,13,Hotel,High,1,0,0,Modification Confirm,0
4507003440_00010,F,18-29,24,8,Resort,High,0,0,0,Modifying Booking,0
4507003440_00010,F,18-29,24,8,Resort,High,0,0,0,Modification Confirm,0
4507003440_00040,M,18-29,18,13,Resort,High,1,1,0,Modifying Booking,0
4507003440_00040,M,18-29,18,13,Resort,High,1,1,0,Modification Confirm,0
4507003370_00220,F,30-39,26,8,Resort,Low,0,1,1,Modifying Booking,0
4507003370_00220,F,30-39,26,8,Resort,Low,0,1,1,Modification Confirm,0
4507003370_00010,F,18-29,15,12,Resort,Low,1,1,0,Modifying Booking,0
4507003370_00010,F,18-29,15,12,Resort,Low,1,1,0,Modification Confirm,0
4507006528_00010,M,30-39,10,10,Hotel,Middle,0,0,0,Modifying Booking,0
4507006528_00010,M,30-39,10,10,Hotel,Middle,0,0,0,Modification Confirm,0
4507003370_00030,M,18-29,6,10,Hotel,Middle,0,0,0,Modifying Booking,0
4507003370_00030,M,18-29,6,10,Hotel,Middle,0,0,0,Modification Confirm,0
4507002997_00180,M,50-65,23,11,Resort,High,1,0,0,Modifying Booking,0
4507002997_00180,M,50-65,23,11,Resort,High,1,0,0,Modification Confirm,0
4507003280_00020,M,40-49,21,3,Resort,High,0,1,0,Modifying Booking,0
4507003280_00020,M,40-49,21,3,Resort,High,0,1,0,Modification Confirm,0
4507002812_00020,M,40-49,12,2,Resort,Low,1,1,1,Modifying Booking,0
4507002812_00020,M,40-49,12,2,Resort,Low,1,1,1,Modification Confirm,0
4507013043_00020,F,30-39,22,1,Hostel,Middle,1,0,0,Modifying Booking,0
4507013043_00020,F,30-39,22,1,Hostel,Middle,1,0,0,Modification Confirm,0
4507005756_00010,M,40-49,23,9,Resort,High,1,0,0,Modifying Booking,0
4507005756_00010,M,40-49,23,9,Resort,High,1,0,0,Modification Confirm,0
4507007084_00160,M,18-29,25,12,Resort,Middle,0,0,1,Modifying Booking,0
4507007084_00160,M,18-29,25,12,Resort,Middle,0,0,1,Modification Confirm,0
2000000016_00001,F,40-49,9,2,Hotel,High,1,1,0,Modifying Booking,0
2000000016_00001,F,40-49,9,2,Hotel,High,1,1,0,Modification Confirm,0
4507011681_00070,F,30-39,7,1,Resort,Low,0,1,0,Modifying Booking,0
4507011681_00070,F,30-39,7,1,Resort,Low,0,1,0,Modification Confirm,0
4507011681_00060,M,18-29,9,12,Hostel,High,1,0,0,Modifying Booking,0
4507011681_00060,M,18-29,9,12,Hostel,High,1,0,0,Modification Confirm,0
4507007336_00070,F,30-39,13,5,Hostel,Middle,1,1,1,Modifying Booking,0
4507007336_00070,F,30-39,13,5,Hostel,Middle,1,1,1,Modification Confirm,0
4507013062_00010,F,18-29,10,12,Resort,Middle,1,0,0,Modifying Booking,0
4507013062_00010,F,18-29,10,12,Resort,Middle,1,0,0,Modification Confirm,0
4507000449_00040,M,40-49,14,10,Hostel,High,1,1,1,Modifying Booking,0
4507000449_00040,M,40-49,14,10,Hostel,High,1,1,1,Modification Confirm,0
4507012366_00020,F,18-29,5,3,Resort,Low,0,1,0,Modifying Booking,0
4507012366_00020,F,18-29,5,3,Resort,Low,0,1,0,Modification Confirm,0
4507013069_00010,M,18-29,19,11,Hostel,Middle,0,0,1,Modifying Booking,0
4507013069_00010,M,18-29,19,11,Hostel,Middle,0,0,1,Modification Confirm,0
4507009441_00010,F,50-65,1,2,Resort,Middle,0,1,1,Modifying Booking,0
4507009441_00010,F,50-65,1,2,Resort,Middle,0,1,1,Modification Confirm,0
4507012680_00010,F,50-65,14,11,Hotel,Middle,1,1,0,Modifying Booking,0
4507012680_00010,F,50-65,14,11,Hotel,Middle,1,1,0,Modification Confirm,0
4507011946_00030,F,40-49,1,9,Hotel,Low,0,1,1,Modifying Booking,0
4507011946_00030,F,40-49,1,9,Hotel,Low,0,1,1,Modification Confirm,0
4507011677_00250,M,50-65,4,5,Hostel,High,1,0,0,Modifying Booking,0
4507011677_00250,M,50-65,4,5,Hostel,High,1,0,0,Modification Confirm,0
4507013076_00090,M,40-49,7,3,Hotel,Low,1,1,1,Modifying Booking,0
4507013076_00090,M,40-49,7,3,Hotel,Low,1,1,1,Modification Confirm,0
4507013076_00010,M,40-49,24,10,Hostel,High,0,0,1,Modifying Booking,0
4507013076_00010,M,40-49,24,10,Hostel,High,0,0,1,Modification Confirm,0
4507009922_00010,F,18-29,13,1,Hotel,Low,1,0,1,Modifying Booking,0
4507009922_00010,F,18-29,13,1,Hotel,Low,1,0,1,Modification Confirm,0
4507009922_00090,M,18-29,26,5,Hotel,Middle,0,0,0,Modifying Booking,0
4507009922_00090,M,18-29,26,5,Hotel,Middle,0,0,0,Modification Confirm,0
4507011874_00030,M,40-49,13,7,Hotel,Low,1,0,0,Modifying Booking,0
4507011874_00030,M,40-49,13,7,Hotel,Low,1,0,0,Modification Confirm,0
4507010267_00010,M,18-29,24,1,Resort,Low,1,0,1,Modifying Booking,0
4507010267_00010,M,18-29,24,1,Resort,Low,1,0,1,Modification Confirm,0
4507010866_00100,M,40-49,18,3,Hostel,High,0,1,0,Modifying Booking,0
4507010866_00100,M,40-49,18,3,Hostel,High,0,1,0,Modification Confirm,0
4507013080_00010,F,30-39,25,9,Hotel,Middle,1,1,1,Modifying Booking,0
4507013080_00010,F,30-39,25,9,Hotel,Middle,1,1,1,Modification Confirm,0
4507011472_00060,F,30-39,14,2,Hotel,Middle,1,0,1,Modifying Booking,0
4507011472_00060,F,30-39,14,2,Hotel,Middle,1,0,1,Modification Confirm,0
4507011472_00270,M,30-39,10,11,Hostel,Low,1,0,0,Modifying Booking,0
4507011472_00270,M,30-39,10,11,Hostel,Low,1,0,0,Modification Confirm,0
4507008308_00100,M,40-49,19,14,Hostel,Low,1,1,1,Modifying Booking,0
4507008308_00100,M,40-49,19,14,Hostel,Low,1,1,1,Modification Confirm,0
4507011472_00260,M,18-29,26,3,Resort,Low,1,1,1,Modifying Booking,0
4507011472_00260,M,18-29,26,3,Resort,Low,1,1,1,Modification Confirm,0
4507011472_00370,M,30-39,3,12,Resort,High,1,1,1,Modifying Booking,0
4507011472_00370,M,30-39,3,12,Resort,High,1,1,1,Modification Confirm,0
4507004683_00010,M,18-29,12,10,Hostel,Low,0,1,0,Modifying Booking,0
4507004683_00010,M,18-29,12,10,Hostel,Low,0,1,0,Modification Confirm,0
4507006226_00010,M,18-29,4,8,Resort,High,0,1,1,Modifying Booking,0
4507006226_00010,M,18-29,4,8,Resort,High,0,1,1,Modification Confirm,0
